Release ID,Artist,Title,Year,Genres,Formats
4719456,Urucubaca,Electric Storm,2009,Electronic,"File, File, All Media"
3791336,Unearth,III: In The Eyes Of Fire,2006,Rock,"CD, DVD, All Media"
2831738,Various,Vorwärts,2011,"Electronic, Rock, Blues","Vinyl, CD, All Media"
4763602,Europe (2),Out Of This World / Prisoners In Paradise,2009,Rock,"CD, CD, All Media"
4930499,Roky Erickson,Gremlins Have Pictures,2013,Rock,"Vinyl, Vinyl, All Media"
2970946,Various,Beasts Of The Night Gather Together: A Tribute To Suckdog,2002,"Electronic, Rock, Non-Music","CDr, DVDr, All Media"
2664298,V.Rotz,Smokey Wanda,2011,Electronic,All Media
640930,Goldfrapp,Supernature,2006,Electronic,"CD, DVD, All Media"
4673173,Queensrÿche,Queensrÿche,2013,Rock,"Vinyl, CD, All Media"
2323438,Red Hot Chili Peppers,The Plasma Shaft,1994,Rock,"CD, CD, All Media"
2173335,Christophe Maé,Comme À La Maison,2008,Pop,"CD, DVD, All Media"
2298938,System Of A Down,Hypnotize,2005,Rock,"Hybrid, All Media"
4597630,50 Cent,King Of New York Volume One,0,Hip Hop,"DVDr, CDr, All Media"
1716859,Velvet Acid Christ,2 Originals Of Velvet Acid Christ (The Church Of Acid / Calling Ov The Dead),2003,Electronic,"CD, CD, All Media"
2295432,Anathema,We're Here Because We're Here,2010,Rock,"CD, DVD, All Media"
2909149,Tame Impala,Innerspeaker,2011,Rock,"CD, CD, All Media"
3865295,Switchblade (3),Switchblade [2012],2012,Rock,"Vinyl, Vinyl, All Media"
3327344,Death In June,The Cathedral Of Tears,2012,"Folk, World, & Country, Rock","Vinyl, Vinyl, All Media"
533512,Nile (2),Annihilation Of The Wicked,2005,Rock,"Vinyl, Vinyl, All Media"
3054358,PBK,Warfare State / Appeal,2011,Electronic,"Cassette, Cassette, All Media"
2500539,Upright Citizens,Make The Future.. & Bomb Of Peace,0,Rock,"Vinyl, Vinyl, All Media"
3649564,Joss Stone,Introducing Joss Stone,2007,"Funk / Soul, Stage & Screen","CD, DVD, All Media"
380464,Nick Cave & The Bad Seeds,No More Shall We Part,2001,Rock,"CD, CD, All Media"
1358726,Weezer,Weezer,2004,Rock,"CD, CD, All Media"
4253368,FM3,Buddha Machine,2005,Electronic,"Memory Stick, All Media"
2023883,Whitesnake,Slip Of The Tongue,2009,Rock,"CD, DVD, All Media"
2597058,Kinky,Reina De Lujo,2007,"Electronic, Rock, Latin","CD, DVD, All Media"
4063833,"Mission, The",Silver,2012,Rock,"DVD, CD, All Media"
3910161,Angels & Airwaves,Love Album Parts One & Two,2011,"Rock, Pop","CD, All Media"
4594477,Tina Turner,Wildest Dreams (Special Tour Edition),1996,"Funk / Soul, Pop","CD, CD, All Media"
2434119,Possessed,Beyond The Gates / The Eyes Of Horror,2008,Rock,"Vinyl, Vinyl, All Media"
1459735,In Flames,Soundtrack To Your Escape,2005,Rock,"CD, DVD, All Media"
3629890,Culture Club / Thompson Twins,King Biscuit Flower Hour,1983,Rock,"Vinyl, Vinyl, All Media"
4080689,Frustration,Uncivilized,2012,"Electronic, Rock","Vinyl, Vinyl, All Media"
1253702,DJ Smoove,Destiny,2007,Hip Hop,"CD, All Media"
900368,Lucid (8),Eye To Eye & Magic EP,0,Electronic,"Vinyl, Vinyl, All Media"
2176347,Elán,School Party & Missing,2006,Rock,"CD, CD, All Media"
587454,Billy Joel,River Of Dreams,1994,"Rock, Pop","CD, CD, All Media"
3989993,Simple Minds,Life In A Day / Real To Real Cacophony,1982,"Electronic, Rock","Vinyl, Vinyl, All Media"
1697364,Carcass,Heartwork,2008,Rock,"Hybrid, CD, All Media"
4673892,Led Zeppelin,Celebration Day,2012,Rock,"CD, DVD, All Media"
758707,diSEMBOWELMENT,diSEMBOWELMENT,2005,Rock,"CD, CD, All Media"
2487169,Keep Of Kalessin,Reptilian,2010,Rock,"CD, DVD, All Media"
3882031,David Lynch & Alan R. Splet,Eraserhead Original Soundtrack Recording,2012,"Electronic, Stage & Screen","Vinyl, Vinyl, All Media"
1465487,Oren Ambarchi,Grapes From The Estate,2006,"Electronic, Rock","Vinyl, Vinyl, All Media"
1430220,Various,I Hate TV,2008,Electronic,"File, File, File, File, All Media"
2557884,HateSphere,Serpent Smiles And Killer Eyes,2007,Rock,"CD, DVD, All Media"
2126330,Massive Attack,Heligoland,2010,Electronic,"Vinyl, Vinyl, CD, All Media"
1206632,Turin Brakes,Ether Song,2003,"Electronic, Rock","CD, CD, All Media"
4204752,Slipknot,Iowa,2011,Rock,"CD, DVD, All Media"
3760498,Rabia Sorda,The Art Of Killing Silence,2012,Electronic,"CD, CD, All Media"
3986504,Wintersun (2),Time I,2012,Rock,"CD, DVD, All Media"
2655414,Self,Breakfast With Girls,1999,Pop,"Vinyl, Vinyl, All Media"
35740,Matthew Herbert,Parts One Two And Three,1996,Electronic,"Vinyl, Vinyl, Vinyl, All Media"
545945,Philip Glass From The Music Of David Bowie & Brian Eno,"""Heroes"" Symphony",1997,Electronic,"CD, CD, All Media"
4668925,Blackmore's Night,Dancer And The Moon,2013,"Rock, Classical, Folk, World, & Country","CD, DVD, All Media"
2544295,Christina Milian,It's About Time,2004,"Funk / Soul, Pop","CD, DVD, All Media"
4630531,Orchid (6),The Mouths Of Madness,2013,Rock,"Vinyl, Vinyl, All Media"
1152362,John Morales,The Sunshine Years 1977-1982,2007,Funk / Soul,"CDr, CDr, All Media"
2990140,Solitude Aeturnus,Hour Of Despair,2007,Rock,"DVD, CD, All Media"
4532524,Slayer,World Painted Blood,2009,Rock,"CD, DVD, All Media, CD"
216526,Zoviet France,Look Into Me,1990,Electronic,"Vinyl, Vinyl, All Media"
799281,Dissection,Storm Of The Light's Bane,2006,Rock,"CD, CD, All Media"
3365410,Enter Shikari,A Flash Flood Of Colour,2012,"Electronic, Rock","Box Set, CD, DVD, All Media"
1752809,Napalm Death,Utopia Banished,1992,Rock,"Vinyl, Vinyl, All Media"
987324,Funker Vogt,Aviator,2007,Electronic,"CD, CD, All Media"
4316317,Channel Zero (2),Black Fuel,1997,Rock,"CD, CD, All Media"
2418023,Disturbed,Asylum,2010,Rock,"CD, DVD, All Media"
1008432,Kaiser Chiefs,"Yours Truly, Angry Mob",2007,Rock,"Vinyl, Vinyl, All Media"
4243704,Sloppy Seconds,Destroyed,2010,Rock,"Vinyl, Vinyl, All Media"
2530027,OK Putrid,God God Alabakdannagsba,2013,Electronic,"CDr, Cassette, All Media"
3467620,Entombed,Clandestine,2008,Rock,"CD, DVD, All Media"
1545309,Lowe,Tenant,2005,Electronic,"CD, CD, All Media"
814281,Syd Barrett,The Madcap Laughs / Barrett,1974,Rock,"Vinyl, Vinyl, All Media"
3770216,Tankard,A Girl Called Cerveza,2012,Rock,"CD, DVD, All Media"
236964,Stud,Lotreamon EP,2002,Electronic,"File, File, All Media"
4286843,Riverside,Shrine Of New Generation Slaves,2013,Rock,"CD, CD, All Media"
166546,Various,The Matrix Reloaded (Music From And Inspired By The Motion Picture),2003,"Electronic, Rock, Stage & Screen","CD, CD, All Media"
2482391,Elodie Frégé,La Fille De L'Après-Midi,2010,Pop,"CD, CD, DVD, All Media"
1941759,Krieg,Blue Miasma,2009,Rock,"Vinyl, Vinyl, All Media"
3232513,Various,Short Science Fiction Collection Vol. 025,2009,Non-Music,"File, File, All Media"
1284460,No Artist,Discogs Dummy Release,0,"Blues, Brass & Military, Children's, Classical, Electronic, Folk, World, & Country, Funk / Soul, Hip Hop, Jazz, Latin, Non-Music, Pop, Reggae, Rock, Stage & Screen",All Media
2403150,Matthew Dear,Black City,2010,Electronic,"CD, CDr, All Media"
1373218,"Dø, The",A Mouthful,2008,"Rock, Pop","Vinyl, Vinyl, All Media"
2608313,David Bowie,David Bowie,2010,Rock,"Vinyl, Vinyl, All Media"
4157048,Grails,Burning Off Impurities,2007,Rock,"Vinyl, Vinyl, All Media"
764024,Stevie Wonder,Songs In The Key Of Life,1976,Funk / Soul,"Vinyl, Vinyl, All Media"
4687807,Aerolíneas Federales,Discografía Básica: Aerolíneas Federales / Hop Hop / Tomando Tierra,2002,Rock,"All Media, CD, CD, CD"
3173088,Column One,No One,2011,Electronic,"CD, Vinyl, Vinyl, Box Set, All Media"
2973383,Jan Delay,Mercedes-Dance,2007,"Hip Hop, Funk / Soul, Pop","CD, DVD, All Media"
4608144,"Monkees, The",Justus,2013,Rock,"CD, DVD, All Media"
4257242,Blind Guardian,A Twist In The Myth,2006,Rock,"All Media, CD, CD, All Media"
4257242,Blind Guardian,A Twist In The Myth,2006,Rock,"All Media, CD, CD, All Media"
767434,"Comsat Angels, The",Do The Empty House,1981,Rock,"Vinyl, Vinyl, All Media"
1158587,Mesh (2),We Collide Tour,2007,Electronic,"CD, DVD, All Media"
1839437,WeirdGear,Aurora,2012,"Electronic, Pop",All Media
1283757,Maaaa,Human Waste,2008,Electronic,"Cassette, CDr, All Media"
887230,Spock's Beard,Octane,2005,Rock,"CD, CD, All Media"
4321322,SBTRKT,Live,2013,Electronic,"Vinyl, DVD, All Media"
1983627,Crematory,Liverevolution,2005,Rock,"DVD, CD, All Media"
110725,Merzbow,Pinkream,1995,Electronic,"Vinyl, Vinyl, All Media"
2078532,Nightwish,End Of Innocence,2003,Rock,"DVD, CD, All Media"
1979213,Björk,Debut + Post,2009,"Electronic, Rock","CD, CD, All Media"
2241628,Michael Jackson,Thriller 25,2008,"Electronic, Funk / Soul, Pop","CD, DVD, All Media"
3123487,Arsis (2),We Are The Nightmare,2008,Rock,"CD, DVD, All Media"
2454006,Shrinebuilder,Shrinebuilder,2010,Rock,"Vinyl, Vinyl, All Media"
2593724,Various,Short Science Fiction Collection Vol. 003,2008,Non-Music,"File, File, All Media"
4485034,Red Temple Spirits,Red Temple Spirits,2013,Rock,"CD, CD, CD, All Media"
1435945,Perfume (2),Love The World,2008,"Electronic, Pop","CD, DVD, All Media"
2559236,Serj Tankian,Elect The Dead Symphony,2010,"Rock, Classical","CD, DVD, All Media"
1720411,Peter Bjorn And John,Living Thing / Seaside Rock,2009,Rock,"CD, CD, All Media"
4404460,Gloria Trevi,Una Rosa Blu,2008,"Electronic, Latin, Pop","CD, DVD, All Media"
225495,Various,No Repetitive Beats (Clause 58 Government Criminal Justice Bill) Compilation LP,1995,Electronic,"Vinyl, Vinyl, CD, All Media"
4362742,凛として時雨,Abnormalize,2012,Rock,"CD, DVD, All Media"
