Release ID,Artist,Title,Year,Genres,Formats
3795189,"Johann Sebastian Bach - Berliner Philharmoniker, Herbert von Karajan",H-Moll-Messe - Mass In B minor BWV 232,1974,Classical,"Vinyl, Box Set"
2131764,Various,The Best Of The Energiehal Box,1997,Electronic,"Box Set, CD, VHS"
4751389,"Benjamin Britten - Jon Vickers, Heather Harper, Jonathan Summers, Orchestra Of The Royal Opera House, Covent Garden And Chorus Of The Royal Opera House, Covent Garden / Sir Colin Davis",Peter Grimes,1978,"Classical, Stage & Screen","Vinyl, Box Set"
2881476,Louis Armstrong,Greatest Hits,0,Jazz,"Vinyl, Box Set"
3280907,Various,The Million Sellers,1982,"Jazz, Rock, Funk / Soul, Blues, Pop, Folk, World, & Country, Stage & Screen","Cassette, Box Set"
561675,Santana,The Santana Collection (2CD's By One Of Rock's Most Enduring Guitar Legends),2001,Rock,"Box Set, CD"
4824000,"Joseph Haydn - Philharmonia Hungarica, Antal Dorati",Symphonies 36-48,1972,Classical,"Vinyl, Box Set"
2367036,"Velvet Underground, The",Everything You've Ever Heard About.......,1982,Rock,"Vinyl, Vinyl, Vinyl, Vinyl, Box Set"
813311,"Legendary Pink Dots, The",Lullabies For The New Dark Ages,1998,Electronic,"Vinyl, Box Set"
3465578,Manic Street Preachers,Original Album Classics,2011,Rock,"CD, Box Set"
4595416,"Beatles, The",Singles Collection - Australian 20th Anniversary 1962 - 1982,1982,Rock,"Vinyl, Box Set"
2893656,Ella Fitzgerald And Louis Armstrong,Ella And Louis,1979,"Jazz, Pop","Vinyl, Box Set"
1854016,Tiamat,The Ark of the Covenant,2008,Rock,Box Set
2159963,Clarinette,Nul Special Edition,2010,"Electronic, Rock","CDr, Box Set"
3730465,"Wolfgang Amadeus Mozart - Arthur Grumiaux, Arrigo Pelliccia, London Symphony Orchestra, Sir Colin Davis",5 Violinkonzerte + Sinfonia Concertante KV 364,0,Classical,"Vinyl, Box Set"
4243737,"Ludwig van Beethoven, Rudolf Serkin",Klavierkonzerte,2005,Classical,"CD, Box Set"
2867827,Silk Fountain,Windows,0,Electronic,"Cassette, Cassette, Cassette, Box Set"
4307096,Various,The Greatest Jazz Concert In The World,1975,Jazz,"Box Set, Vinyl"
4565488,Ygg (3),Ygg,2013,Rock,"Cassette, Box Set"
1937613,Little Sap Dungeon / Perception Cleanse Perception,:Split:,2009,Electronic,"CD, DVD, Box Set"
1780617,"Joe Good (2), Ben Best Und Joe Donky",Happy Party Box (90 Minuten Happy Music),0,"Jazz, Pop, Folk, World, & Country","Vinyl, Box Set"
4783980,Jimi Hendrix,Jimi Hendrix Smash Hits,0,"Rock, Blues","Vinyl, Box Set"
905579,Berthe Sylva,Berthe Sylva,1985,Pop,"Box Set, Vinyl, Flexi-disc"
2929164,Louis Armstrong,The Complete Louis Armstrong Decca Sessions (1935-1946),2009,Jazz,"CD, Box Set"
30834,Various,Warp10+3 Remixes,1999,Electronic,"Vinyl, Box Set"
3376184,"Carl Nielsen - BBC Scottish Symphony Orchestra, Lahti Symphony Orchestra, Osmo Vänskä",The Symphonies - Helios Overture - Saga-Drøm - Pan And Syrinx,2010,Classical,"CD, Box Set"
3125045,Leb I Sol,Kolekcija 1983-1989,2006,"Jazz, Rock, Pop, Folk, World, & Country","Box Set, CD"
3735083,Disco Light Orchestra / Tony Anderson Sound Orchestra,Instrumental Super-Hit Sensation,1980,"Funk / Soul, Pop","Box Set, Vinyl"
2434262,Buffalo Springfield,Box Set,2001,Rock,"CD, Box Set"
1364738,Various,Gypsy Jazz,2007,Jazz,"CD, Box Set"
4385596,Various,The Devil's Music: The Soundtrack To The 1976 BBC TV Documentary Series,2003,Blues,"Vinyl, Box Set"
4314316,Johannes Brahms - Herbert von Karajan / Berliner Philharmoniker / Wiener Singverein / Gundula Janowitz / Eberhard Wächter / Christian Ferras,Die 4 Symphonien · Das Violinkonzert · Die Haydn-Variationen · Ein Deutsches Requiem,0,Classical,"Vinyl, Box Set"
3866557,"Upsetters, The",Blackboard Jungle Dub,2012,Reggae,"Vinyl, Box Set"
3253485,"Karel Ančerl - Czech Philharmonic Orchestra, The",Hommage A Karel Ancerl,0,Classical,"Vinyl, Box Set"
2165310,Pink Floyd,"Pavillion De Paris, Paris, France - February 25th, 1977",2009,Rock,"Vinyl, Box Set"
3563418,Various,"5 CD Box Nederbeat Beat, Bluf & Branie 63 - 69",2001,"Rock, Blues, Pop","CD, Box Set"
4593875,Greg Haines,2006-2012,2013,Electronic,"CD, CD, CD, Box Set"
3287041,Chicane,Thousand Mile Stare (The Collectors Edition),2011,Electronic,"CD, CD, Memory Stick, Box Set"
375844,Various,Archives GRM,2004,"Electronic, Stage & Screen","CD, Box Set"
2263408,Various,The Swing Years,1972,Jazz,"Vinyl, Box Set"
4539283,Ludwig van Beethoven - Daniel Barenboim - Otto Klemperer,Die Fünf Klavierkonzerte / Chorfantasie C-moll Op. 80,0,Classical,"Vinyl, Box Set"
3752426,"Comtessa de Dia, Raimbaut De Vaqueiras, Peire Vidal, Guilhem Magret, Peire Raimon de Tolosa, Perdigon, Aimeric de Peguilhan, Raimon de Miraval / Troubadours Art Ensemble, Gérard Zuchetto",La Tròba (Vol.3),2009,Classical,"CD, Box Set"
3541916,Ludwig van Beethoven - Arthur Rubinstein,Appassionata,1949,Classical,"Vinyl, Box Set"
4049206,Curtis Amy,Mosaic Select,2003,Jazz,"Box Set, CD"
3426064,Johann Sebastian Bach,Cantatas = Kantaten Vol. X,2000,Classical,"CD, Box Set"
1107260,Arcana,Inner Pale Sun,2002,Electronic,"CD, Box Set"
3466921,"Franz Lehár, Anneliese Rothenberger Sopran, Nicolai Gedda Tenor, Renate Holm Sopran, Harry Friedauer Tenor, Jobst Moeller Bass, Chor Des Bayerischen Rundfunks, Symphonie-Orchester Graunke, Willy Mattes",Das Land Des Lächelns,1968,Classical,"Vinyl, Box Set"
2677573,C. V. Jørgensen,C. V. Jørgensen - 4 Originale Albums,2010,"Rock, Pop, Folk, World, & Country, Stage & Screen","CD, Box Set"
2948447,Various,Reggae Collection,0,Reggae,"Box Set, CD"
1251744,R.E.M.,Document / Lifes Rich Pageant,2003,Rock,"CD, Box Set"
4618401,Korn,Life Is Peachy / Untouchables,2006,Rock,"CD, CD, Box Set"
1743873,Various,Jazz Anthologie - Sony Music Box,0,Jazz,"CD, Box Set"
3922822,Various,Rock Original Hits Vol. 1,1980,"Rock, Blues","Box Set, Vinyl"
1945304,Jorge Reyes,Comala,1993,Electronic,"CD, Box Set"
4217752,Mnemonic (2),The Air I Breathe,2013,Electronic,"CDr, CDr, Box Set"
2861414,Mohammad,Spiriti,2011,"Electronic, Classical","Vinyl, Box Set"
3497596,Madonna,Original Album Series,2012,"Electronic, Rock, Pop","CD, CD, CD, CD, CD, Box Set"
214848,Michael Jackson,Tour Souvenir CD Single,1992,"Electronic, Rock","CD, Box Set"
911434,Depeche Mode,Singles 1-6,1991,Electronic,"Box Set, CD, CD, CD, CD, CD, CD"
1299298,Big Butter,Little Records Set,1990,Electronic,"Box Set, Vinyl"
3677731,"George Enescu - Czech Philharmonic Orchestra, The Dirijor : Constantin Silvestri",Rapsodia Romînă Nr. 1 În La Major Op. 11 / Rapsodia Romînă Nr. 2 În Re Major Op. 11,1957,Classical,"Vinyl, Box Set"
4417721,Frank Zappa,Threesome No. 2,2002,Rock,"CD, CD, CD, Box Set"
4400127,Various,British Invasion,2010,"Rock, Pop","CD, DVD, Box Set"
1941105,Stéphane Pompougnac,Hôtel Costes 12,2009,"Electronic, Funk / Soul","CD, Box Set"
2730123,Frank Zappa,"Joe's Garage Acts I, II & III",1988,Rock,"Box Set, Vinyl"
1499220,La Buena Vida,Sencillos,2006,"Pop, Folk, World, & Country","Box Set, CD"
3315627,Electric Light Orchestra,The Classic Albums Collection,2011,"Electronic, Rock","CD, CD, CD, CD, CD, CD, CD, CD, CD, CD, CD, Box Set"
1570210,Johann Sebastian Bach,Organ Pieces,2008,Classical,"CD, Box Set"
1641888,Traum'er Leben,Ursprung,2007,"Folk, World, & Country","CD, CDr, Box Set"
2078899,J Dilla,Dillanthology (Dilla's Best),2009,"Hip Hop, Funk / Soul","CD, Box Set"
4082656,"Johann Sebastian Bach, Friedrich Gulda",Das Wohltemperierte Klavier / Zweiter Teil,1973,Classical,"Vinyl, Box Set"
112735,Various,The World Of Drum & Bass,1999,Electronic,"Vinyl, Box Set"
3024402,Radio Futura,1984-1992,1992,"Rock, Latin","CD, CD, Box Set"
4004846,Bløf,Hier - Het Beste Van 20 Jaar Bløf,2012,"Rock, Pop","CD, DVD, Box Set"
4050818,"Tommy Dorsey, Frank Sinatra",Tommy Dorsey / Frank Sinatra The Complete Sessions,1983,"Jazz, Pop","Vinyl, Box Set"
4048885,"Arthur Honegger, Czech Philharmonic Chorus Und Czech Philharmonic Orchestra, The, Serge Baudo",Jeanne D'Arc Au Bûcher (Johanna Auf Dem Scheiterhaufen),1977,Classical,"Box Set, Vinyl"
942148,Therion,Gothic Kabbalah,2007,Rock,"CD, Box Set"
4348042,Sasha • Dave Seaman • John Digweed,DJ Culture 1 ...The Vintage Mixes '92–94,1996,Electronic,"CD, Box Set"
2498435,"Chemical Brothers, The",Exit Planet Dust / Dig Your Own Hole,2010,Electronic,"CD, CD, Box Set"
4164705,Unknown Artist,Around The World In 36 Melodies,1969,"Pop, Folk, World, & Country","Vinyl, Box Set"
4036420,"Giuseppe Verdi, Renata Tebaldi, Carlo Bergonzi, Giulietta Simionato, Cornell MacNeil, Wiener Philharmoniker, Herbert von Karajan",Aïda,1960,Classical,"Vinyl, Box Set"
1831750,Akio Suzuki,点気 (Ki-date),2009,"Jazz, Non-Music","DVD, Box Set"
3443520,Duke Ellington And His Orchestra,"Black, Brown & Beige (The 1944-1946 Band Recordings)",1988,Jazz,"Vinyl, Box Set"
4560662,Наталья Гусева,Рамаяна,0,"Children's, Stage & Screen","Vinyl, Box Set"
161815,Various,Funk: This Is Jungle Sky Volume 6,1999,Electronic,"Vinyl, Box Set"
1990933,Björk,Hunter,1998,Electronic,"Box Set, CD, VHS"
2638254,Rory Gallagher,Original Album Classics,2008,"Rock, Blues","CD, CD, CD, CD, CD, Box Set"
2908336,Hanin Elias,Fatal Bag,2011,Electronic,Box Set
4345364,Perkele,The Complete Perkele Parcel,2011,Rock,"Box Set, Vinyl"
4732407,"Giacomo Puccini, Renata Tebaldi, Mario del Monaco, Cornell MacNeil, Giorgio Tozzi, Coro dell'Accademia Nazionale di Santa Cecilia And Orchestra dell'Accademia Nazionale di Santa Cecilia, Franco Capuana",La Fanciulla Del West = The Girl Of The Golden West,0,Classical,"Vinyl, Box Set"
4997398,Pet Shop Boys,Somewhere (Pet Shop Boys In Concert),1998,"Electronic, Pop","Box Set, CD"
4053621,Joey Ramone,"""...Ya Know?""",2012,Rock,"Box Set, CD, DVD, Vinyl"
4967674,Giuseppe Verdi,Rigoletto,0,Classical,"Vinyl, Box Set"
1437408,"Cranberries, The",Doors And Windows,1995,Rock,"CD, Box Set"
3773702,"Richard Wagner / Chor der Bayreuther Festspiele und Orchester der Bayreuther Festspiele, Karl Böhm, Birgit Nilsson, Wolfgang Windgassen, Christa Ludwig, Martti Talvela, Eberhard Wächter",Tristan Und Isolde,1985,Classical,"Vinyl, Box Set"
3791301,Six By Seven / Chris Olley / Twelve (5),SNSM Records Anthology,2012,"Electronic, Rock","Box Set, CD"
2843572,Various,Stonermetal Classics,2003,Rock,"CD, Box Set"
1483986,Arling & Cameron,Best Of,2007,"Electronic, Jazz","CD, Box Set"
3486012,Prurient,Oxidation,2012,Electronic,"Cassette, Box Set"
2618228,"Michael Schenker Group, The",Walk The Stage (The Official Bootleg Box Set),2009,Rock,"CD, DVD, Box Set"
3270015,Various,Punk Bastards,2002,Rock,"CD, Box Set"
4893067,"Johann Sebastian Bach, Collegium Aureum",Die Sechs Brandenburgischen Konzerte,0,Classical,"Vinyl, Box Set"
2950004,Accessory,Underbeat,2011,Electronic,"CD, CD, Box Set"
1707260,Martin Dupont,Martin Dupont,2009,"Electronic, Rock","Box Set, CD, CD, CD"
2912002,Syl Johnson,Syl Johnson Single Box,2011,Funk / Soul,"Vinyl, Box Set"
4078368,"Benny Anderssons Orkester, Helen Sjöholm & Tommy Körberg",BAO In Box,2012,"Pop, Classical, Folk, World, & Country","Box Set, CD, DVD"
2110031,Isis (6),Mosquito Control / The Red Sea / Celestial / SGNL>05 / Oceanic / Panopticon,2010,Rock,"CD, DVD, Box Set"
3579759,ABBA,The Albums,2008,"Electronic, Rock, Pop","Box Set, CD, CD, CD, CD, CD, CD, CD, CD, CD"
4112012,Green Day,Foot In Mouth / Bowling Bowling Bowling Parking Parking = 爆発ライヴ！ 《ヴァリュー・パック》,1999,Rock,"CD, Box Set"
3045771,James Earl Jones (2),Genius On The Black Side: Shows #1-13,1975,"Jazz, Funk / Soul, Non-Music","Vinyl, Box Set"
4845614,Various,Midnight Cryin' Time - Teen Angst Classics From The Rock'n'Roll Era,2003,"Rock, Pop","CD, Box Set"
1284962,Various,The Great Band Era (1936-1945),1964,Jazz,"Vinyl, Box Set"
3716876,Luciano Pavarotti / José Carreras / Placido Domingo,Pavarotti / Carreras / Domingo,0,Classical,"Box Set, CD, CD, CD"
2563948,Veena Sahasrabuddhe,One Thousand Minds,2005,"Folk, World, & Country","CD, Box Set"
3016354,Various,2001 A Soul Odyssey,2001,Funk / Soul,"CD, Box Set"
4841968,Giacomo Puccini ' Maria Callas ' Carlo Bergonzi ' Tito Gobbi ' Orchestre De La Société Des Concerts Du Conservatoire ' Georges Prêtre,Tosca,0,Classical,"Vinyl, Box Set"
1124825,Death Squad,Intent,2002,Electronic,"VHS, Box Set"
3303642,Vince Guaraldi,"""A Charlie Brown Christmas"" Featuring The Famous Peanuts Characters (Original Sound Track)",2007,"Jazz, Stage & Screen","CD, CD, CD, Box Set"
4403245,Bob Dylan,"Live 1966 (The ""Royal Albert Hall"" Concert)",2006,"Rock, Blues","Vinyl, Box Set"
3805673,Iron Maiden = Iron Maiden,The First Ten Years Up The Irons = ファースト・テン・イヤーズ,1990,"Rock, Non-Music","CD, Box Set"
1457394,Elvis Presley,All Shook Up,2005,Rock,"CD, Box Set"
2435338,Various,Monterey International Pop Festival,1994,"Rock, Funk / Soul, Blues, Pop, Folk, World, & Country","CD, Box Set"
3915268,Slipknot,Slipknot,2009,Rock,"Vinyl, Box Set"
196997,Mauro Picotto,VIP Lounge,2001,"Electronic, Rock","CD, Box Set"
2065623,George Harrison = George Harrison,All Things Must Pass,1971,Rock,"Vinyl, Box Set"
2179218,Various,The Early Twentieth Century,1967,Classical,"Vinyl, Box Set"
1878900,Black Leather Jesus,Crawl For Your Groom,2009,Electronic,"Cassette, Box Set"
3827119,James Last,I SUCCESSI DI JAMES LAST,0,"Jazz, Latin, Pop, Rock","Vinyl, Box Set"
2230696,Red Foley,Souvenir Album,1951,"Folk, World, & Country","Vinyl, Box Set"
946965,King Tubby,Father Of Dub,2005,Reggae,"CD, Box Set"
2993183,"Giuseppe Verdi – Adriana Guerrini, Luigi Infantino, Paolo Silveri, Maria Huder, Adelio Zagonara, Gino Conti, Paolo Rakowsky, Carlo Platania, Blando Giusti - Orchestra Del Teatro Dell'Opera Di Roma e Coro Del Teatro Dell'Opera Di Roma , dir. Vincenzo Bellezza , dir. del Coro Giuseppe Conca",La Traviata,0,"Classical, Stage & Screen","Box Set, Vinyl"
2904692,Sonny Stitt,"Stitt's Bits: The Bebop Recordings, 1949-1952",2006,Jazz,"CD, Box Set"
2433818,"Wolfgang Amadeus Mozart, Radu Lupu, Szymon Goldberg",Sonatas For Piano And Violin,1975,Classical,"Vinyl, Box Set"
3934511,Eric Clapton,Crossroads,1988,"Rock, Blues","CD, Box Set"
4829310,Matt Berry (3),Kill The Wolf,2013,"Rock, Pop, Folk, World, & Country","Box Set, Vinyl, Vinyl, CD, CD"
4870099,Gilbert O'Sullivan,Greatest Hits Of,0,Pop,"Vinyl, Box Set"
4307963,Godslave,Into The Black,2011,Rock,"Box Set, CD"
4484614,"Richard Wagner, Herbert von Karajan, Berliner Philharmoniker",Tristan Und Isolde,1972,Classical,"Vinyl, Box Set"
4572408,Burl Ives,Volume 4 - Ballads And Folk Songs,1950,"Folk, World, & Country","Vinyl, Box Set"
25716,Masters At Work,The Tenth Anniversary Collection - Part One (1990 - 1995),2000,Electronic,"CD, Box Set"
1035875,Sonic Youth,Daydream Nation,2007,Rock,"Vinyl, Vinyl, Box Set"
4047857,Peter Schirmann,Fluchtweg St. Pauli (Original Soundtrack),2012,"Electronic, Jazz, Funk / Soul, Stage & Screen","DVD, CD, Box Set"
4401716,"Horrors, The",Higher,2013,"Electronic, Rock, Pop","Vinyl, CD, DVD, Box Set"
1820631,Eddie Cochran,Three Steps To Heaven,1987,Rock,"Box Set, Vinyl"
2374025,Various,Magical World Of Melody,1963,"Jazz, Classical, Stage & Screen","Vinyl, Box Set"
4639711,"Zino Francescatti, Robert Casadesus, Ludwig van Beethoven",The Complete Violin And Piano Sonatas,0,Classical,"Vinyl, Box Set"
2192490,Janet Jackson,20 Y.O.,2006,"Electronic, Hip Hop, Funk / Soul, Pop","CD, DVD, Box Set"
1813188,A Challenge Of Honour,1666 - The Great Fire Of London,2009,Electronic,"Vinyl, Box Set"
1068576,"Judge Jules, Scott Bond, Matt Hardwick",Gatecrasher: Immortal,2007,Electronic,"CD, Box Set"
1680794,Bee Gees,Odessa,2009,Pop,"Box Set, CD, CD, CD"
4913901,Gérard Souzay,"L'Art De Gérard Souzay - Lieder, Mélodies Et Airs D'Opéras",2004,Classical,"CD, Box Set"
2252328,Various,Panjandrum,1972,Non-Music,"Vinyl, Box Set"
4790987,Ahlzagailzehguh,Hard To Return,2013,Electronic,"Cassette, Box Set"
2321998,Concrete Threat,Harsh Noise Death,2010,Electronic,"Cassette, Box Set"
2669979,Various,The Forest,2003,Rock,"CD, Vinyl, Box Set"
1894123,Johnny Cash,"The Man In Black, 1963-1969, Plus",0,"Folk, World, & Country","CD, Box Set"
4023431,"Ludwig van Beethoven - Berliner Philharmoniker, Herbert von Karajan",9 Symphonien,0,Classical,"Vinyl, Box Set"
3739786,David & Steve Gordon & Andrew Stewart (4),Impressions Of Nature,1993,"Electronic, Non-Music","CD, Box Set"
700882,Rhys Chatham,An Angel Moves Too Fast To See: Selected Works 1971-1989,2002,"Electronic, Rock","CD, Box Set"
4214639,Billy Kernkamp,Broken / Satisfied (Test Pressing Box Set),2013,"Rock, Folk, World, & Country","Vinyl, Vinyl, Cassette, Box Set"
4134182,Serge Gainsbourg,Histoire De Melody Nelson / L'Homme À Tête De Chou / Aux Armes Et Cætera,2008,"Electronic, Rock, Reggae, Pop","CD, CD, CD, Box Set"
4164046,"Werner Haas, National Opera Orchestra Of Monte Carlo, Eliahu Inbal",Tchaikovsky Complete Works For Piano And Orchestra,1970,,"Box Set, Vinyl"
4696835,"Clarence ""Pinetop"" Smith / Jelly Roll Morton",Boogie Woogie Piano / A King Of The Piano,1951,Blues,"Vinyl, Box Set"
1017133,Various,25 Ans Radio Nova,2006,"Electronic, Hip Hop, Jazz, Rock, Reggae, Funk / Soul","CD, Box Set"
3340702,Bessie Smith,Bessie Smith Empress Of The Blues Vol. II,1947,"Jazz, Blues","Shellac, Shellac, Shellac, Shellac, Box Set"
1987581,Dead Raven Choir,Cask Strength Black Metal,2005,Rock,"Vinyl, Box Set"
4133334,Mobb Deep,The Purfek Storm Chronicles,2006,Hip Hop,"CD, Box Set"
2538233,Bulldozer (2),Regenerated In The Grave...,2007,Rock,"Box Set, CD"
1266062,Rollins Band,Audio Airstrike Consultants 1986-1988,2001,Rock,"Box Set, CD, CD, CD, CD"
126588,"KLF, The / Justified Ancients Of Mu Mu, The",This Is What The KLF Is About II,1992,"Electronic, Pop","CD, Box Set"
2330919,"Shadows, The",Shadoogie,1976,Rock,"Vinyl, Box Set"
4752252,Bruce Springsteen,Acoustic Tales,1993,Rock,"CD, Box Set"
4338466,U2,Zoo TV Tour,1993,Rock,"CD, Box Set"
3365410,Enter Shikari,A Flash Flood Of Colour,2012,"Electronic, Rock","Box Set, CD, DVD, All Media"
4171253,Jethro Tull,5 Album Set,2012,Rock,"CD, CD, CD, CD, CD, Box Set"
3908990,Richard Adler And Jerry Ross (2),The Pajama Game,1954,Stage & Screen,"Vinyl, Box Set"
464353,Pere Ubu,Datapanik In The Year Zero,1996,Rock,"CD, Box Set"
4776487,"Victoria De Los Angeles, Ars Musicae De Barcelona",Songs Of Andalusia (Music From The Middle Ages And Renaissance),1969,"Classical, Folk, World, & Country","Vinyl, Box Set"
4470211,Mantovani And His Orchestra,The Best Of Mantovani,1981,"Jazz, Classical","Vinyl, Box Set"
4918566,Fall Out Boy,Fall Out Boy,2007,"Rock, Pop","CD, CD, Box Set"
1516171,Winters In Osaka,Early Discography,2005,"Electronic, Rock","CDr, Box Set"
4093841,Demonic Resurrection,The Return To Darkness,2010,Rock,"Box Set, CD"
3154068,Richard Wagner - Grace Bumbry / Franz Crass / Irene Dalis / Josef Greindl / Hans Hotter / Gundula Janowitz / George London (2) / Gustav Neidlinger / Gerd Nienstedt / Anja Silja / Gerhard Stolze / Martti Talvela / Jess Thomas / Wolfgang Windgassen / Hans Knappertsbusch / Wolfgang Sawallisch,Der Fliegende Holländer - Tannhäuser - Parsifal,1970,Classical,"Vinyl, Box Set"
3338162,Queen,Queen 40 - Limited Edition Collector's Box Set,2011,Rock,"CD, CD, Box Set"
654169,George Harrison,All Things Must Pass,2001,"Rock, Pop","CD, Box Set"
4469092,Various,Star Club Volume 1,1992,Pop,"CD, Box Set"
4810350,Louis Armstrong,The Two Greatest Concerts,1975,Jazz,"Vinyl, Box Set"
2931927,Wolfman Jack,The United States Air Force Presents Wolfman Jack: Series #53,1975,"Rock, Non-Music","Vinyl, Box Set"
1619254,Various,Greening Wave,2008,"Electronic, Folk, World, & Country","Box Set, Cassette, CDr"
1812646,Placebo,Battle For The Sun,2009,Rock,"CD, CDr, DVD, Vinyl, Box Set"
4653660,Giuseppe Verdi / Katia Ricciarelli / José Carreras / Piero Cappuccilli / Samuel Ramey / ORF Symphonieorchester & ORF-Chor / Lamberto Gardelli,I Due Foscari,1989,Classical,"CD, Box Set"
4040611,Various,Wandelweiser Und So Weiter,2012,"Electronic, Classical","CD, Box Set"
3095610,António Pinho Vargas,Os Dias Levantados,2003,Classical,"CD, Box Set"
2969151,Various,Traditionally Dutch,1974,"Classical, Folk, World, & Country, Pop","Vinyl, Box Set"
2431847,Jorge Ben,Que Maravilha!!!,1984,"Latin, Funk / Soul","Box Set, Vinyl"
2333227,"Johann Sebastian Bach, Concentus Musicus Wien, Nikolaus Harnoncourt",Brandenburgische Konzerte Nr. 1-6,1982,Classical,"Vinyl, Box Set"
4917484,Various,Country Music Cavalcade - Nashville Scrapbook,1975,"Folk, World, & Country","Vinyl, Box Set"
614199,A Flock Of Seagulls,The Singles,1985,Electronic,"Box Set, Vinyl"
4559606,Hans-Ola Ericsson,Musik Für Orgel Und Tonband,2001,Classical,"CD, Box Set"
1225877,Various,The Best Hits 100 Super 70's,2008,"Rock, Reggae, Funk / Soul, Pop","CD, Box Set"
4075051,末裔,末裔,2010,Rock,"CD, Box Set"
1429902,Various,Jazz In The House 3,2001,Electronic,"CD, Box Set"
3173088,Column One,No One,2011,Electronic,"CD, Vinyl, Vinyl, Box Set, All Media"
3812894,"Ludwig van Beethoven, Quartetto Italiano",Intégrale De L'œuvre Pour Quatuor À Cordes,1976,Classical,"Vinyl, Box Set"
3158137,Marillion,The Official Bootleg Box Set Vol 2,2010,Rock,"Box Set, CD"
3206815,Julio Iglesias,El Album De Julio Iglesias,1982,Pop,"Box Set, Vinyl"
1316331,Graf Haufen / Various,Ein Mann Raeumt Auf !!?,1983,Electronic,"Cassette, Cassette, Box Set"
586111,Nirvana,Singles,0,Rock,"CD, Box Set"
4675572,Franz Schubert / Johann Sebastian Bach / Wolfgang Amadeus Mozart / Niccolò Paganini / Tomaso Albinoni / Maurice Ravel / Edvard Grieg / Modest Mussorgsky,Edition Visionova 2,1982,"Non-Music, Classical","Vinyl, Box Set"
4426982,"Weeknd, The",Trilogy,2013,"Electronic, Hip Hop, Funk / Soul, Pop","Box Set, Vinyl, Vinyl, Vinyl"
2902169,Nile (2),Annihilation Of The Wicked,2005,Rock,"CD, Box Set"
710673,"Residents, The",Cube-E,2006,Electronic,"Box Set, CD, DVD"
702067,King Crimson,The 21st Century Guide To King Crimson (Volume Two 1981-2003),2005,"Electronic, Rock","Box Set, CD, CD, CD, CD"
4755537,"Pretty Things, The",Unrepentant - The Anthology,1995,Rock,"CD, Box Set"
4073560,Frankie Goes To Hollywood,Welcome To The Pleasure Dome / Liverpool / Return To The Pleasuredome,2009,"Electronic, Rock, Pop","Box Set, CD, CD, CD, Box Set, CD, DVD"
4073560,Frankie Goes To Hollywood,Welcome To The Pleasure Dome / Liverpool / Return To The Pleasuredome,2009,"Electronic, Rock, Pop","Box Set, CD, CD, CD, Box Set, CD, DVD"
3263252,Great White,Axe Killer Warrior's Set: Great Zeppelin - A Tribute To Led Zeppelin,2007,Rock,"CD, Box Set"
4649350,Mahavishnu Orchestra,The Complete Columbia Albums Collection,0,"Jazz, Rock","CD, CD, CD, CD, Box Set"
1669146,"Gino Marinello Orchestra, The",Panpipe Classics,1997,Pop,"CD, Box Set"
3547023,"Georges Bizet : Maria Callas, Nicolai Gedda, Robert Massard And Andréa Guiot With Orchestre National De L'Opéra De Paris Conducted By Georges Prêtre",Carmen,0,Classical,"Vinyl, Box Set"
